Date,game_id,ID,Goals,Assists,Scored,Shots,PIM,PPG,PPA,PP TOI,EV TOI,Prev_Season_GP,Prev_Season_Goals,Prev_Season_Assists,Prev_Season_Shots,Prev_Season_PIM,Prev_Season_PPG,Prev_Season_PPA,Prev_Season_PP TOI,Prev_Season_EV TOI,Total_GP,Total_ID,Total_Goals,Total_Assists,Total_Shots,Total_PIM,Total_PPG,Total_PPA,Total_PP TOI,Total_EV TOI,Team_Date,Team_game_id,Team_Team,Team_Home,Team_Team Goals,Team_Team Shots,Team_Team PIM,Team_Team PPG,Team_Team PP Opportunities,Team_Team Blocked,Team_Opponent,Team_Opponent Goals,Team_Opponent Shots,Team_Opponent PIM,Team_Opponent PPG,Team_Opponent PP Opportunities,Team_Opponent Blocked,Team_Team_GP,Opponent_Date,Opponent_game_id,Opponent_Team,Opponent_Home,Opponent_Team Goals,Opponent_Team Shots,Opponent_Team PIM,Opponent_Team PPG,Opponent_Team PP Opportunities,Opponent_Team Blocked,Opponent_Opponent,Opponent_Opponent Goals,Opponent_Opponent Shots,Opponent_Opponent PIM,Opponent_Opponent PPG,Opponent_Opponent PP Opportunities,Opponent_Opponent Blocked,Opponent_Team_GP
2023-04-23,2022030143,ID8475184,1,0,True,1,0,0,0,370,995,81.0,52.0,25.0,258.0,24,26.0,9.0,14414.0,69367.0,2.0,ID8475184,2.0,0.0,5.0,0.0,2.0,0.0,360.0,695.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8478550,0,0,False,2,2,0,0,370,1026,75.0,22.0,74.0,177.0,18,5.0,32.0,13458.0,72944.0,2.0,ID8478550,0.0,0.0,2.0,0.0,0.0,0.0,338.0,828.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8479323,0,0,False,3,0,0,0,373,1158,78.0,11.0,63.0,158.0,26,0.0,33.0,13842.0,88027.0,2.0,ID8479323,0.0,2.0,2.0,12.0,0.0,1.0,338.0,789.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8477353,0,0,False,3,0,0,0,0,614,58.0,7.0,8.0,101.0,22,0.0,0.0,409.0,41987.0,2.0,ID8477353,0.0,0.0,0.0,10.0,0.0,0.0,0.0,504.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8480817,0,0,False,2,0,0,0,12,1351,82.0,7.0,13.0,102.0,24,1.0,0.0,2052.0,92054.0,2.0,ID8480817,0.0,0.0,1.0,0.0,0.0,0.0,185.0,1117.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8480078,0,0,False,3,0,0,0,229,849,67.0,8.0,14.0,135.0,14,0.0,1.0,4274.0,48621.0,2.0,ID8480078,0.0,1.0,1.0,0.0,0.0,0.0,63.0,897.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8481554,0,0,False,1,0,0,0,0,706,43.0,7.0,11.0,62.0,10,1.0,1.0,3179.0,35512.0,2.0,ID8481554,1.0,0.0,2.0,0.0,0.0,0.0,52.0,728.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0,2023-04-182023-04-20,20220301412022030142,New York RangersNew York Rangers,0,10.0,53.0,73.0,4.0,10.0,39.0,New Jersey DevilsNew Jersey Devils,2.0,52.0,77.0,1.0,8.0,19.0,2.0
2023-04-23,2022030143,ID8482110,0,0,False,1,0,0,0,93,888,82.0,17.0,25.0,154.0,28,2.0,3.0,9272.0,70632.0,2.0,ID8482110,0.0,0.0,0.0,0.0,0.0,0.0,129.0,717.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8476923,0,0,False,1,0,0,0,94,949,80.0,11.0,35.0,158.0,57,5.0,11.0,11195.0,89862.0,2.0,ID8476923,0.0,0.0,2.0,2.0,0.0,0.0,169.0,926.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8478507,0,0,False,0,0,0,0,0,1355,81.0,1.0,24.0,90.0,23,0.0,2.0,4532.0,84307.0,2.0,ID8478507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,974.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8477508,0,0,False,0,0,0,0,0,407,70.0,8.0,8.0,95.0,16,0.0,0.0,62.0,43561.0,,,,,,,,,,,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8479407,0,2,False,5,2,0,1,178,1170,76.0,26.0,47.0,197.0,16,3.0,15.0,12407.0,66863.0,2.0,ID8479407,0.0,0.0,4.0,0.0,0.0,0.0,132.0,981.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8479414,0,0,False,0,0,0,0,0,390,72.0,12.0,6.0,97.0,65,3.0,1.0,6969.0,43464.0,2.0,ID8479414,0.0,0.0,0.0,12.0,0.0,0.0,0.0,397.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8475287,0,0,False,0,0,0,0,93,791,78.0,18.0,26.0,141.0,47,2.0,2.0,4465.0,62673.0,2.0,ID8475287,1.0,0.0,3.0,2.0,1.0,0.0,166.0,677.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8479415,0,0,False,0,2,0,0,0,993,77.0,6.0,14.0,78.0,52,0.0,0.0,886.0,51313.0,2.0,ID8479415,0.0,1.0,2.0,7.0,0.0,1.0,17.0,571.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8481559,1,0,True,5,0,1,0,176,1092,49.0,26.0,30.0,165.0,0,6.0,8.0,8462.0,48850.0,2.0,ID8481559,0.0,0.0,7.0,0.0,0.0,0.0,162.0,977.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8477435,0,0,False,2,4,0,0,0,1274,75.0,6.0,22.0,111.0,24,0.0,0.0,280.0,81985.0,2.0,ID8477435,0.0,0.0,0.0,0.0,0.0,0.0,12.0,996.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8478414,0,0,False,5,2,0,0,147,1017,77.0,35.0,41.0,326.0,54,12.0,6.0,12233.0,76068.0,2.0,ID8478414,0.0,0.0,4.0,14.0,0.0,0.0,151.0,791.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8476462,1,1,True,3,0,0,1,177,1082,62.0,9.0,21.0,197.0,34,2.0,6.0,9273.0,67857.0,2.0,ID8476462,0.0,0.0,1.0,0.0,0.0,0.0,129.0,1042.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8478399,0,0,False,1,0,0,0,0,1241,70.0,1.0,13.0,92.0,42,0.0,0.0,113.0,76189.0,1.0,ID8478399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8476292,0,0,False,0,0,0,0,122,938,77.0,18.0,31.0,143.0,20,1.0,5.0,9714.0,65048.0,2.0,ID8476292,0.0,1.0,0.0,0.0,0.0,1.0,166.0,727.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8475193,0,0,False,1,0,0,0,93,879,76.0,15.0,15.0,132.0,22,2.0,3.0,8503.0,59105.0,2.0,ID8475193,0.0,0.0,0.0,0.0,0.0,0.0,124.0,542.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8480002,0,1,False,4,0,0,0,177,1060,70.0,21.0,39.0,153.0,17,4.0,8.0,11853.0,62213.0,2.0,ID8480002,0.0,0.0,0.0,0.0,0.0,0.0,133.0,785.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8480860,0,0,False,0,2,0,0,0,966,17.0,1.0,3.0,16.0,10,0.0,0.0,72.0,14959.0,2.0,ID8480860,0.0,0.0,0.0,10.0,0.0,0.0,0.0,738.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030143,ID8480003,0,0,False,0,0,0,0,0,638,56.0,10.0,13.0,74.0,10,0.0,1.0,1658.0,41896.0,1.0,ID8480003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,619.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0,2023-04-182023-04-20,20220301412022030142,New Jersey DevilsNew Jersey Devils,2,2.0,52.0,77.0,1.0,8.0,19.0,New York RangersNew York Rangers,10.0,53.0,73.0,4.0,10.0,39.0,2.0
2023-04-23,2022030153,ID8474602,0,2,False,2,0,0,1,280,749,74.0,4.0,19.0,92.0,16,2.0,3.0,6376.0,68556.0,2.0,ID8474602,1.0,0.0,1.0,0.0,0.0,0.0,133.0,775.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8475768,2,0,True,4,0,1,0,268,869,37.0,8.0,15.0,101.0,14,1.0,3.0,5261.0,35416.0,2.0,ID8475768,0.0,0.0,3.0,0.0,0.0,0.0,111.0,1038.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8476826,0,1,False,0,0,0,0,115,993,74.0,21.0,27.0,127.0,45,3.0,4.0,8686.0,66434.0,2.0,ID8476826,0.0,2.0,2.0,0.0,0.0,0.0,13.0,955.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8476457,0,0,False,2,0,0,0,24,1141,82.0,8.0,17.0,119.0,55,0.0,1.0,519.0,96565.0,2.0,ID8476457,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1297.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8477987,0,0,False,1,0,0,0,0,420,74.0,16.0,15.0,159.0,40,1.0,0.0,8008.0,53218.0,2.0,ID8477987,0.0,0.0,3.0,0.0,0.0,0.0,16.0,394.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8477505,0,1,False,0,0,0,0,210,801,80.0,11.0,26.0,95.0,28,2.0,4.0,9950.0,71954.0,2.0,ID8477505,0.0,0.0,2.0,0.0,0.0,0.0,115.0,905.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8478407,0,0,False,2,0,0,0,205,1201,73.0,7.0,28.0,121.0,63,2.0,9.0,9672.0,79941.0,2.0,ID8478407,0.0,0.0,1.0,0.0,0.0,0.0,117.0,1323.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8477955,0,1,False,4,2,0,0,251,793,74.0,27.0,23.0,199.0,33,8.0,9.0,11565.0,59150.0,2.0,ID8477955,0.0,0.0,1.0,0.0,0.0,0.0,106.0,767.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8477416,0,1,False,2,0,0,0,211,825,80.0,28.0,29.0,215.0,16,9.0,10.0,14947.0,70922.0,2.0,ID8477416,0.0,0.0,1.0,0.0,0.0,0.0,110.0,951.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8478840,0,0,False,0,0,0,0,2,894,36.0,2.0,6.0,49.0,28,0.0,0.0,77.0,31122.0,2.0,ID8478840,0.0,0.0,1.0,0.0,0.0,0.0,0.0,942.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8482834,0,0,False,0,0,0,0,0,249,7.0,1.0,0.0,10.0,2,0.0,0.0,398.0,4762.0,,,,,,,,,,,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8478466,0,0,False,1,0,0,0,124,216,63.0,14.0,6.0,153.0,8,2.0,0.0,4553.0,44530.0,2.0,ID8478466,0.0,0.0,1.0,0.0,0.0,0.0,120.0,415.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8480009,0,0,False,1,2,0,0,209,821,75.0,11.0,12.0,151.0,16,1.0,5.0,8103.0,52099.0,2.0,ID8480009,0.0,1.0,1.0,0.0,0.0,0.0,116.0,748.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8477369,0,0,False,1,2,0,0,0,715,64.0,10.0,11.0,97.0,47,0.0,2.0,2743.0,59205.0,2.0,ID8477369,0.0,0.0,1.0,0.0,0.0,0.0,4.0,683.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
2023-04-23,2022030153,ID8474586,0,1,False,3,0,0,0,275,977,79.0,21.0,23.0,164.0,14,4.0,5.0,13041.0,72013.0,2.0,ID8474586,0.0,0.0,3.0,2.0,0.0,0.0,114.0,984.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0,2023-04-192023-04-21,20220301512022030152,Seattle KrakenSeattle Kraken,0,5.0,59.0,12.0,0.0,5.0,33.0,Colorado AvalancheColorado Avalanche,4.0,76.0,14.0,0.0,4.0,39.0,2.0
